organization_identifier.x,organization_name.x,organization_type_text.x,action_identifier,action_name.x,actionAgencyCode.x,action_type_code.x,action_status_code.x,completion_date.x,organization_id.x,asessment_unit_identifier,pollutant_name,pollutant_source_type_code,explicit_margin_of_safety_text,implicit_margin_of_safety_text,load_allocation_numeric,load_allocation_units_text,permits,TMDL_end_point_text,parameters,TMDL_date.x,indian_country_indicator.x,water_type_code,organization_identifier.y,organization_name.y,organization_type_text.y,action_name.y,actionAgencyCode.y,action_type_code.y,action_status_code.y,completion_date.y,organization_id.y,documentAgencyCode,document_type_code,document_file_type,document_file_name,document_name,document_comments,document_url,TMDL_date.y,indian_country_indicator.y,parameters_name
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2074A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2921D1,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2956F,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1981,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2606B,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL179A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2894,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2892,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3011C,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3168A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1932G,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1932E,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1932B,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1932A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2803A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3169C,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2719A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2938H,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2916B,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2807A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1347,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1297X,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1297Y,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1297Z,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3499A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1165A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3004N,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1590B,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3598B,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3598D,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL2790A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL210A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL555,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3008B,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL3008A,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
21FL303D,Florida,State,FL53320AMD_2020,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,FL1351B,MERCURY IN FISH TISSUE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2022-06-30,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Florida Statewide Mercury TMDL as Amended through 2020,E,TMDL,EPA Final Action,2022-03-09,21FL303D,S,TMDL Report,application/pdf,FL Statewide Mercury TMDL with Appx2013.pdf,tmdl document,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL53320AMD_2020/205480,2022-06-30,NA,MERCURY IN FISH TISSUE
